tweet_df,created_at,user,full_text,favorite_count,retweet_count,hashtags,tweet_id
,2023-05-29 14:59:19+00:00,2vargas2jpablos,"RT @lavenderghostco: Hey LockNation!!!

If you see this, reply and SAY HI!! 

use the hashtags #SaveLockwoodandCo #LockwoodGhostAuditions!!…",0.0,4.0,#LockwoodGhostAuditions,1.6631983408659825e+18
,2023-05-29 14:59:17+00:00,2vargas2jpablos,@lavenderghostco HIII #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.6631983300824517e+18
,2023-05-29 14:58:41+00:00,yve_mary,@Godsgirljune I have a feeling Lucy could be really clumsy in situations where she is embaressed or feels out of place - just remembered her at the Fittes Ball (book) where she nearly speared a waitress with her rapier by mistake 😯😅 #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.6631981781647442e+18
,2023-05-29 14:57:52+00:00,amazonlite2727,"RT @VicthoriaAnne: hello, I'm Grey Lady (or Lilac Lady? seems my gray sheet turned purple in the laundry?) and I haunt everyone with my lam…",0.0,7.0,#LockwoodGhostAuditions,1.6631979754500915e+18
,2023-05-29 14:57:24+00:00,amazonlite2727,"RT @CreatureBuff: @amelia_argent @PlanetMaurice And a second one directed solely at prime video.
#SaveLockwoodandCo
#LockwoodGhostAuditions…",0.0,1.0,#LockwoodGhostAuditions,1.6631978578040955e+18
,2023-05-29 14:57:12+00:00,amazonlite2727,RT @lavenderghostco: #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/qq2WKld6qA,0.0,7.0,#LockwoodGhostAuditions,1.6631978068181156e+18
,2023-05-29 14:56:57+00:00,CreatureBuff,"@phinlands @GhostCastingLC I would hire you!!! No question!

#SaveLockwoodandCo
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631977456482058e+18
,2023-05-29 14:56:47+00:00,DocMoose,@Godsgirljune YES TO BOTH!! #LockwoodGhostAuditions #SaveLockwoodandCo,1.0,0.0,#LockwoodGhostAuditions,1.663197700479746e+18
,2023-05-29 14:56:40+00:00,amazonlite2727,"RT @lockwoodandco13: have you voted yet??
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/J6HwHoB8Iy",0.0,4.0,#LockwoodGhostAuditions,1.6631976715937587e+18
,2023-05-29 14:56:03+00:00,maharharhar,"@Tealover_reads I have self-control now, aka the cats 🤣🤣 #SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631975176670044e+18
,2023-05-29 14:55:53+00:00,CreatureBuff,"@vxsmxrianne So beautiful!!! I can imagine it's just wonderful sitting there, watching the sun go down, sipping a cool drink ...

#SaveLockwoodandCo
#LockwoodGhostAuditions",3.0,0.0,#LockwoodGhostAuditions,1.6631974767386952e+18
,2023-05-29 14:54:50+00:00,sharlenthusiast,@lavenderghostco hiii 🫶 #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.66319721241788e+18
,2023-05-29 14:53:34+00:00,Tealover_reads,"@mirroringdust MUHAHAH I'M EATING ALL OF THESE LOCKLYLE FANFICS UPPP👹👹
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631968926189568e+18
,2023-05-29 14:53:05+00:00,CreatureBuff,"@viv_winternight Bless your autocorrect.

#SaveLockwoodandCo
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631967716048896e+18
,2023-05-29 14:52:58+00:00,kabitanaik29,"RT @phinlands: meet richard gansey iii… no not that one, this one — a ghost who met a sad fate with a banana peel…

#SaveLockwoodandCo 
#Lo…",0.0,11.0,#LockwoodGhostAuditions,1.6631967407057142e+18
,2023-05-29 14:52:39+00:00,kabitanaik29,"RT @lavenderghostco: i have SO MUCH I want to analyse about the books right now i could EXPLODE

I've been thinking so much about Lockwood'…",0.0,1.0,#LockwoodGhostAuditions,1.6631966603973796e+18
,2023-05-29 14:51:36+00:00,CreatureBuff,"@lavenderghostco What? WHAAAAT???

#SaveLockwoodandCo
#LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.663196396764242e+18
,2023-05-29 14:51:25+00:00,DocMoose,"Not even 10am here😎 #SaveLockwoodandCo #LockwoodGhostAuditions 
I have no audition-esk qualities so I’ll just post some art rn in celebration!! https://t.co/qFmX4VbXRi",8.0,0.0,#LockwoodGhostAuditions,1.6631963498508943e+18
,2023-05-29 14:51:10+00:00,GhostCastingLC,"This headshot has a lot we can work with! We'll be in touch!

#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/nT3hdJzMdA",8.0,0.0,#LockwoodGhostAuditions,1.6631962885050655e+18
,2023-05-29 14:50:49+00:00,cassiesnowberry,"@KazAndWaffles @Awklepuff @primevideouk @ParamountUK @paramountplus @PrimeVideo @BBCOne @DisneyPlus 🙏🙏🙏 
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663196202316464e+18
,2023-05-29 14:50:14+00:00,CreatureBuff,"@VicthoriaAnne Love the color and the crown!!! 💜

#SaveLockwoodandCo
#LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.6631960545090478e+18
,2023-05-29 14:50:06+00:00,cassiesnowberry,"@lavenderghostco Haha 😂 

❤️⚔️❤️⚔️
#SaveLockwoodandCo 
#LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631960212148306e+18
,2023-05-29 14:49:58+00:00,vxsmxrianne,@noteunoia RIGHT??? MAGICAL #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.6631959850302833e+18
,2023-05-29 14:49:50+00:00,cassiesnowberry,"RT @lavenderghostco: I just know George would get the blame for this somehow 😂😂
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/2dL…",0.0,4.0,#LockwoodGhostAuditions,1.66319595084279e+18
,2023-05-29 14:49:37+00:00,desiree_layman,"@lavenderghostco Hi!🥰
#SaveLockwoodandCo #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631958983759626e+18
,2023-05-29 14:48:53+00:00,CreatureBuff,"🤷🏼‍♀️ #SaveLockwoodandCo
#LockwoodGhostAuditions https://t.co/PFdB76ovjA",2.0,0.0,#LockwoodGhostAuditions,1.6631957143132406e+18
,2023-05-29 14:48:52+00:00,Tealover_reads,"@maharharhar I won't be surprised if you're still obsessed with it😭✋🏻
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.66319570903672e+18
,2023-05-29 14:48:48+00:00,mirroringdust,"And shows how amazing this fandom is ❤️ but what is even more important: it was the first one to which someone said that my writing made them happy. And that made me cry bc that is all I've ever wanted. I am so thankful ❤️
#savelockwoodandco #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631956929768202e+18
,2023-05-29 14:48:46+00:00,mirroringdust,"Finally managed to write it but didn't have the whole prompt in mind so it turned out different 🙈 hope u still like it Gabriela!! The link is to the 1st chapter bc I haven't shared it here with all of you yet ☺️
https://t.co/PUPmQE3tWT
#savelockwoodandco #LockwoodGhostAuditions https://t.co/3j8Xztewgk https://t.co/m2PYawvscu",10.0,3.0,#LockwoodGhostAuditions,1.6631956848440648e+18
,2023-05-29 14:48:41+00:00,cassiesnowberry,"@lockwoodandco13 @Godsgirljune ❤️⚔️❤️⚔️
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631956633316352e+18
,2023-05-29 14:47:35+00:00,cassiesnowberry,"RT @lockwoodandco13: The video posted on:
· Youtube ✅
· Tiktok ✅
· Pinterest ✅
· Facebook ✅
· Twitter ✅
· Tumblr ✅
· National Film Awards w…",0.0,27.0,#LockwoodGhostAuditions,1.6631953845320458e+18
,2023-05-29 14:46:47+00:00,cassiesnowberry,"@Locklyle_fan @AppleTV @PrimeVideo @primevideouk @BBCOne @BBC @paramountplus @ParamountPlusUK @DisneyPlusUK @channel5_tv @ITVX @masterpiecepbs @alibi_channel 🙏🙏🙏 
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663195183213863e+18
,2023-05-29 14:46:17+00:00,multistantara,"Should I make an account on AO3?
#Lockwoodghostauditions 
#savelockwoodandco",0.0,0.0,#LockwoodGhostAuditions,1.663195060689838e+18
,2023-05-29 14:45:34+00:00,CreatureBuff,"@nemesisn15 Oh god, this looks sooo gooood! 🤤

#SaveLockwoodandCo
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663194877868245e+18
,2023-05-29 14:45:33+00:00,slytheresy,"RT @lavenderghostco: Hey LockNation!!!

If you see this, reply and SAY HI!! 

use the hashtags #SaveLockwoodandCo #LockwoodGhostAuditions!!…",0.0,4.0,#LockwoodGhostAuditions,1.6631948747226153e+18
,2023-05-29 14:44:53+00:00,learmn83,@lavenderghostco Hellooo ⚔️💚 #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.6631947052097208e+18
,2023-05-29 14:44:35+00:00,cassiesnowberry,"RT @lavenderghostco: Hey LockNation!!!

If you see this, reply and SAY HI!! 

use the hashtags #SaveLockwoodandCo #LockwoodGhostAuditions!!…",0.0,4.0,#LockwoodGhostAuditions,1.6631946296160788e+18
,2023-05-29 14:44:31+00:00,cassiesnowberry,"@lavenderghostco Hi! 
❤️⚔️❤️⚔️
#SaveLockwoodandCo 
#LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631946150660342e+18
,2023-05-29 14:44:07+00:00,cassiesnowberry,"RT @lavenderghostco: 😍😍😍😍😍😍
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/8OgVtzLoSS",0.0,4.0,#LockwoodGhostAuditions,1.6631945155225846e+18
,2023-05-29 14:43:06+00:00,slytheresy,"RT @lavenderghostco: OH MY GOD TODAY'S TAG IS ALREADY TRENDING

Locknation i LOVE YOU SO MUCH KJSKJS 🥰🥰🥰

this is SEVENTEEN DAYS trending N…",0.0,11.0,#LockwoodGhostAuditions,1.6631942599131546e+18
,2023-05-29 14:42:57+00:00,maharharhar,@VicthoriaAnne I love the flower crown! It's a nice touch #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.6631942217158124e+18
,2023-05-29 14:42:56+00:00,cassiesnowberry,"@DarkCyclePizza @JonathanAStroud That looks like an absolutly delightful time.
❤️⚔️❤️⚔️
#SaveLockwoodandCo 
#LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631942158773166e+18
,2023-05-29 14:42:25+00:00,CreatureBuff,"@amelia_argent @PlanetMaurice And a second one directed solely at prime video.
#SaveLockwoodandCo
#LockwoodGhostAuditions

https://t.co/X6lXko5Au0",3.0,1.0,#LockwoodGhostAuditions,1.6631940856775844e+18
,2023-05-29 14:41:30+00:00,M_Ancsi,RT @GhostCastingLC: Good morning! So excited to see everyones auditions! Make sure to use the hashtags #SaveLockwoodandCo and #LockwoodGhos…,0.0,17.0,#LockwoodGhostAuditions,1.6631938569537083e+18
,2023-05-29 14:41:15+00:00,maharharhar,@Tealover_reads That skull obsession is one hell of of a phase 😂😂 #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.6631937915354112e+18
,2023-05-29 14:41:05+00:00,Smol_n_Yorkshuh,"RT @lockwoodandco13: The video posted on:
· Youtube ✅
· Tiktok ✅
· Pinterest ✅
· Facebook ✅
· Twitter ✅
· Tumblr ✅
· National Film Awards w…",0.0,27.0,#LockwoodGhostAuditions,1.663193752620368e+18
,2023-05-29 14:40:27+00:00,tatachim993,"RT @lockwoodandco13: The video posted on:
· Youtube ✅
· Tiktok ✅
· Pinterest ✅
· Facebook ✅
· Twitter ✅
· Tumblr ✅
· National Film Awards w…",0.0,27.0,#LockwoodGhostAuditions,1.6631935907414917e+18
,2023-05-29 14:39:51+00:00,vel_electric,"@evmcconnell @BunchurchandCo I'm on a train I-

is it safe to look up in public I'm scared people will judge me

#SaveLockwoodandCo
#LockwoodGhostAuditions",5.0,0.0,#LockwoodGhostAuditions,1.663193440165802e+18
,2023-05-29 14:39:50+00:00,M_Ancsi,"RT @phinlands: meet richard gansey iii… no not that one, this one — a ghost who met a sad fate with a banana peel…

#SaveLockwoodandCo 
#Lo…",0.0,11.0,#LockwoodGhostAuditions,1.6631934366006436e+18
,2023-05-29 14:39:37+00:00,CreatureBuff,"@viv_winternight Me too! Both!

#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663193382087164e+18
,2023-05-29 14:38:52+00:00,CreatureBuff,"@SaveLockwood_Co Oh no, get well soon!

#SaveLockwoodandCo #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631931919301222e+18
,2023-05-29 14:38:30+00:00,M_Ancsi,"RT @maharharhar: Here's the skull lamp 💀 it's so cool, and it's so tiny, I could put it in my pocket 🥹 

#SaveLockwoodandCo 
#LockwoodGhost…",0.0,4.0,#LockwoodGhostAuditions,1.6631930994918564e+18
,2023-05-29 14:38:26+00:00,SYFYverse,"RT @lucy_lockwoodil: I need to see more of them &lt;3
#savelockwoodandco
#LockwoodGhostAuditions https://t.co/rZ7Qf1Uxfy",0.0,5.0,#LockwoodGhostAuditions,1.6631930824461844e+18
,2023-05-29 14:38:11+00:00,SYFYverse,"RT @lockwoodandco13: The video posted on:
· Youtube ✅
· Tiktok ✅
· Pinterest ✅
· Facebook ✅
· Twitter ✅
· Tumblr ✅
· National Film Awards w…",0.0,27.0,#LockwoodGhostAuditions,1.66319302025719e+18
,2023-05-29 14:36:42+00:00,cassiesnowberry,"@Thebiscuitrule Haha 😂 I did mine, but it wasn’t as good. I had words like “said” “probably” and very oddly: “indigestion” which I would’ve sworn I only used once…
#SaveLockwoodandCo
#LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.6631926470105006e+18
,2023-05-29 14:36:33+00:00,Kay_Mar_Bud,"@lavenderghostco Hi! 
#SaveLockwoodandCo 
#LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631926112915374e+18
,2023-05-29 14:36:17+00:00,M_Ancsi,"RT @alice_mirror_: Good morning, LockNation! I blame Cameron Chapman for this 😂
#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/fu…",0.0,3.0,#LockwoodGhostAuditions,1.6631925444846797e+18
,2023-05-29 14:36:16+00:00,DarkCyclePizza,"@Thebiscuitrule Oh, the eyes. The big brown eyes and the long lashes. Tbh, he really does a lot of acting with his eyes, it's amazing 😍
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663192540198183e+18
,2023-05-29 14:36:03+00:00,CreatureBuff,"@lavenderghostco Hiiiiii 🫶🫶🫶

#SaveLockwoodandCo #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631924842335273e+18
,2023-05-29 14:35:57+00:00,vel_electric,"@lavenderghostco please share? 🥺

#SaveLockwoodandCo
#LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.663192459722064e+18
,2023-05-29 14:35:41+00:00,noteunoia,@vxsmxrianne THAT IS GORGEOUD WTF #SaveLockwoodandCo #lockwoodghostauditions,2.0,0.0,#LockwoodGhostAuditions,1.6631923927012966e+18
,2023-05-29 14:35:21+00:00,amazonlite2727,"RT @lavenderghostco: OH MY GOD TODAY'S TAG IS ALREADY TRENDING

Locknation i LOVE YOU SO MUCH KJSKJS 🥰🥰🥰

this is SEVENTEEN DAYS trending N…",0.0,11.0,#LockwoodGhostAuditions,1.6631923078506906e+18
,2023-05-29 14:35:15+00:00,vel_electric,"@lavenderghostco HI HOW ARE YOU 💚

#SaveLockwoodandCo
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663192283410301e+18
,2023-05-29 14:34:13+00:00,DarkCyclePizza,"Jen White deserves an award - any award. Whatever award that fits 🤷🏼‍♀️🤭 Hell, I'll even make one up myself just to give it to her! 
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/PeL0qCbwWG",4.0,0.0,#LockwoodGhostAuditions,1.6631920234054085e+18
,2023-05-29 14:33:21+00:00,noteunoia,#lockwoodghostauditions #savelockwoodandco,0.0,0.0,#LockwoodGhostAuditions,1.663191803103699e+18
,2023-05-29 14:32:35+00:00,35portland__row,@lavenderghostco Hiiii #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.6631916111345828e+18
,2023-05-29 14:31:52+00:00,maharharhar,@CreatureBuff Thank you ❤️ #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.663191432491065e+18
,2023-05-29 14:31:52+00:00,Tealover_reads,"@maharharhar OH YES OFC😭✋🏻 I uhm.. may have forgotten that the books are out since 2015 for a sec🤦🏼‍♀️ But that's actually a pretty funny obsession😂 Still need to watch nightmare before christmas oop but I get why you blame that movie😂
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631914293912986e+18
,2023-05-29 14:31:30+00:00,CreatureBuff,"@lockwoodandco13 Great job!!! 💪💪💪

#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631913378840576e+18
,2023-05-29 14:30:36+00:00,noteunoia,@lavenderghostco hellooo #SaveLockwoodandCo #lockwoodghostauditions,0.0,0.0,#LockwoodGhostAuditions,1.663191113530835e+18
,2023-05-29 14:30:31+00:00,cassiesnowberry,"@Platypus1060411 There are more, but yeah…
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663191091540267e+18
,2023-05-29 14:30:12+00:00,noteunoia,i love them sm #lockwoodghostauditions #savelockwoodandco https://t.co/2MXRJ8ZTQP,1.0,0.0,#LockwoodGhostAuditions,1.6631910132408443e+18
,2023-05-29 14:30:00+00:00,CreatureBuff,"@maharharhar SO COOL!!!!
#SaveLockwoodandCo #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6631909633914388e+18
,2023-05-29 14:29:49+00:00,DarkCyclePizza,"@Thebiscuitrule I still think BBC would be amazing, just because the show is so quintessentially British 🇬🇧 but tbh, I don't really care who picks is up, as long as it's picked up 😣
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663190917220647e+18
,2023-05-29 14:29:49+00:00,amazonlite2727,RT @Lockwood1494: @amelia_argent @DisneyPlus 6 live chat 💬 currently. Doing it every two days. And also do this 4/5 times a day. #SaveLockw…,0.0,1.0,#LockwoodGhostAuditions,1.663190913680839e+18
,2023-05-29 14:28:43+00:00,VicthoriaAnne,"hello, I'm Grey Lady (or Lilac Lady? seems my gray sheet turned purple in the laundry?) and I haunt everyone with my lame picsart edits. I'm auditioning for Ghost #7. but I can also play a tree. standing still is what I do best.

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/JEBZuByYE9",56.0,7.0,#LockwoodGhostAuditions,1.663190638802641e+18
,2023-05-29 14:28:35+00:00,AmethystShining,"RT @l_c_35: I present to you my top 4 favorite cameron chapman photos
#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/7wV8CbkWp5",0.0,2.0,#LockwoodGhostAuditions,1.6631906069721784e+18
,2023-05-29 14:28:09+00:00,amazonlite2727,One of the very few intros I never skip! #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/ar3DRCvvuR,2.0,0.0,#LockwoodGhostAuditions,1.663190495965905e+18
,2023-05-29 14:27:33+00:00,CreatureBuff,"@Godsgirljune The trip was great, now enjoying some quiet time at home.

Have a great day yourself!

#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631903467785257e+18
,2023-05-29 14:26:09+00:00,stoneyphil22,@bangtanjaeger Give me a ginger nut anyday. Or just the whole tin of Fox's #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.6631899921332795e+18
,2023-05-29 14:26:00+00:00,DarkCyclePizza,"@Thebiscuitrule I absolutely do 🤣 It was surprisingly difficult - and I'm not sure I chose correctly 🙈
#SaveLockwoodandCo #LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.6631899540196147e+18
,2023-05-29 14:23:42+00:00,Thebiscuitrule,@DarkCyclePizza Well you do love a finely detailed bottom. Good choices 👌 #SaveLockwoodandCo #LockwoodGhostAuditions,2.0,0.0,#LockwoodGhostAuditions,1.663189375910576e+18
,2023-05-29 14:23:34+00:00,maharharhar,"@Tealover_reads I had it before the book came out 😂 I was obsessed with anything that has skull on it since high school, I blame the nightmare before christmas for this obsession 😂 and then my mom keeps buying me stuff that has skull on it 😂 #SaveLockwoodandCo #LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.6631893416430797e+18
,2023-05-29 14:21:18+00:00,DarkCyclePizza,@mrscamchapman Good to hear 🤭 #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.6631887713853522e+18
,2023-05-29 14:21:00+00:00,Thebiscuitrule,We are the sort to skip an intro + it was actually the hubster who said DONT SKIP IT! ITS REVEALING! And life has never been the same since. I honestly can't think there's been a detailed intro quite like it. Gives me goosebumps #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/fNJbb7ClCo,10.0,1.0,#LockwoodGhostAuditions,1.6631886963198116e+18
,2023-05-29 14:20:49+00:00,Tealover_reads,"@Platypus1060411 Okay!!😁
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663188650073391e+18
,2023-05-29 14:19:59+00:00,BolaNeals,"RT @lavenderghostco: OH MY GOD TODAY'S TAG IS ALREADY TRENDING

Locknation i LOVE YOU SO MUCH KJSKJS 🥰🥰🥰

this is SEVENTEEN DAYS trending N…",0.0,11.0,#LockwoodGhostAuditions,1.6631884410042204e+18
,2023-05-29 14:19:56+00:00,BolaNeals,"RT @maharharhar: Here's the skull lamp 💀 it's so cool, and it's so tiny, I could put it in my pocket 🥹 

#SaveLockwoodandCo 
#LockwoodGhost…",0.0,4.0,#LockwoodGhostAuditions,1.6631884291803996e+18
,2023-05-29 14:19:51+00:00,BolaNeals,"RT @lockwoodandco13: The video posted on:
· Youtube ✅
· Tiktok ✅
· Pinterest ✅
· Facebook ✅
· Twitter ✅
· Tumblr ✅
· National Film Awards w…",0.0,27.0,#LockwoodGhostAuditions,1.6631884065521295e+18
,2023-05-29 14:19:45+00:00,BolaNeals,"RT @lavenderghostco: DAY SEVENTEEN

SEVENTEEN days trending SOLID 🔥🔥🔥

LOCKNATION I LOVE YOU
#SaveLockwoodandCo #LockwoodGhostAuditions htt…",0.0,9.0,#LockwoodGhostAuditions,1.6631883800650957e+18
,2023-05-29 14:19:16+00:00,maharharhar,"@lavenderghostco Hiii!!! My skull lamp wants to say hi, too!!! #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/aBfTQPFu81",6.0,0.0,#LockwoodGhostAuditions,1.6631882617188557e+18
,2023-05-29 14:19:14+00:00,Tealover_reads,"@maharharhar Hahaa amazing!! Ofcourse you have to keep wearing it😂💀 Did you buy the shirt bcs of Lockwood and Co, or just because you liked it?
#SaveLockwoodandCo #LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.6631882517740012e+18
,2023-05-29 14:17:59+00:00,maharharhar,"@biscuitandco Thank you!! And yes, then I can ask everyone if they wanna meet my tiny skull 😆 #SaveLockwoodandCo #LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.663187936169595e+18
,2023-05-29 14:17:40+00:00,amazonlite2727,"RT @lockwoodandco13: amazing article! #SaveLockwoodandCo #LockwoodGhostAuditions 
https://t.co/dbgDlhojbr",0.0,9.0,#LockwoodGhostAuditions,1.6631878566078218e+18
,2023-05-29 14:16:44+00:00,Iff_ustin,"I can't decide what to post today cuz today is ghost auditions day so I don't want either to get buried but also I do wanna post something so leaving it up to you all (altho im leaning more towards new chapter cuz thats more refined).

#SaveLockwoodandCo 
#LockwoodGhostAuditions",4.0,0.0,#LockwoodGhostAuditions,1.6631876213701018e+18
,2023-05-29 14:16:39+00:00,maharharhar,@Tealover_reads I still have a t-shirt with skulls on it that I bought 12 years ago. I refuse to give it up 😂 it's still fit #SaveLockwoodandCo #LockwoodGhostAuditions,3.0,0.0,#LockwoodGhostAuditions,1.6631876035318948e+18
,2023-05-29 14:16:19+00:00,amazonlite2727,"RT @DarkCyclePizza: @FictionComplete confirmed at one point, that Lockwood should have been ghost-touched. I was BITING my tongue not to me…",0.0,1.0,#LockwoodGhostAuditions,1.663187516877574e+18
,2023-05-29 14:16:16+00:00,mirroringdust,"@wordywallflower @PrimeVideo @hulu Finally found this again in my bookmarks! I absolutely love it!! 😍
#savelockwoodandco #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631875072388956e+18
,2023-05-29 14:15:57+00:00,DarkCyclePizza,@Godsgirljune @JonathanAStroud Absolutely 💯 #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.663187427886809e+18
,2023-05-29 14:15:57+00:00,l_c_35,"I present to you my top 4 favorite cameron chapman photos
#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/lfOHVPhZlm https://t.co/7wV8CbkWp5",19.0,2.0,#LockwoodGhostAuditions,1.6631874257898824e+18
,2023-05-29 14:15:27+00:00,DarkCyclePizza,"@Thebiscuitrule My guess would be that he sleeps very poorly and probably just randomly dozes off, which is why the light is still on. 🤷🏼‍♀️ #SaveLockwoodandCo #LockwoodGhostAuditions",4.0,0.0,#LockwoodGhostAuditions,1.663187301663404e+18
,2023-05-29 14:15:05+00:00,amazonlite2727,RT @DarkCyclePizza: In honour of UK national biscuit day and my (almost) unhealthy obsession with Lockwood and Co. my afternoon includes En…,0.0,4.0,#LockwoodGhostAuditions,1.6631872081432658e+18
,2023-05-29 14:15:03+00:00,Tealover_reads,"@yve_mary I hope so!😂🫶🏻
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6631871991966351e+18
,2023-05-29 14:14:48+00:00,lavenderghostco,"😍😍😍😍😍😍
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/8OgVtzLoSS",19.0,4.0,#LockwoodGhostAuditions,1.66318713778364e+18
,2023-05-29 14:13:52+00:00,bangtanjaeger,Considering I quite literally was eating a package of Jamie dodgers as I was tweeting this I think you all know my answer #SaveLockwoodandCo #LockwoodGhostAuditions,1.0,0.0,#LockwoodGhostAuditions,1.663186899899482e+18
,2023-05-29 14:13:38+00:00,DarkCyclePizza,"@Platypus1060411 @CreatureBuff @cxpectations @aDEPRACofficial @DocMoose @Earthling738 @earthtoeleanore @evmcconnell @fandomxgoddess @Godsgirljune @GoodOmen6 @gxldenmvlti @the_hollowgirl @hollowgirlhan @hollowtapes @Iff_ustin @Kay_Mar_Bud @Lilly_LMS @Locklyleandco @Locklyle_fan All things Jane Austen (except the new Persuasion 😱). Austenland. Bridget Jones Diaries. Sweet Home Alabama. Legally Blonde. There aren't really that many good romcoms these days 😭 Or just a Lockwood and Co. rewatch?! 🤗
#SaveLockwoodandCo #LockwoodGhostAuditions",8.0,0.0,#LockwoodGhostAuditions,1.6631868413888922e+18
