,fanfic_id,update_date,tag
12278,45475927,2023-03-03,Idiots in Love
12279,45475927,2023-03-03,Nightmares
12280,45475927,2023-03-03,kind of
12281,45473536,2023-03-03,lockwood and co appreciation week
12282,45473536,2023-03-03,day 1: favourite character from the main trio
12283,45473536,2023-03-03,lockwood is silly
12284,45473536,2023-03-03,my skrunkly
12285,45473536,2023-03-03,bbg
12286,45473536,2023-03-03,this fandom doesn't baby girlify him enough :(
12287,45473536,2023-03-03,Character Study?
12288,45473536,2023-03-03,idk he's just alone with his thoughts
12289,45473536,2023-03-03,did I make him neurodivergent enough?
12290,45473536,2023-03-03,tried a different voice for this
12291,45473536,2023-03-03,this whole fic is just silly
12292,45473536,2023-03-03,I wish this was longer tho
12293,45472867,2023-03-03,Romance
12294,45472867,2023-03-03,Mentions of Sex
12295,45472867,2023-03-03,Descriptions of sex
12296,45472867,2023-03-03,mention of depression
12297,45472867,2023-03-03,discussion on trauma
12298,45472867,2023-03-03,Mention of abuse
12299,45472867,2023-03-03,book and tv series facts
12300,45472867,2023-03-03,lucy and anthony are older
12301,45472867,2023-03-03,cursing
12302,45472867,2023-03-03,Aged-Up Character(s)
12303,45463279,2023-03-03,lockwood and co appreciation week 2023
12304,45463279,2023-03-03,Character Study
12305,45463279,2023-03-03,just lucy and her boys yknow
12306,45463279,2023-03-03,Lucy-centric - Freeform
12307,45463279,2023-03-03,Slice of Life
12308,45461035,2023-03-03,Post-Break Up
12309,45461035,2023-03-03,Getting Back Together
12310,45461035,2023-03-03,Hurt/Comfort
12311,45461035,2023-03-03,Light Angst
12312,45461035,2023-03-03,mentioned suicidal thoughts
12313,45461035,2023-03-03,It's Lockwood being Lockwood
12314,45461035,2023-03-03,but still
12315,45461035,2023-03-03,Concerned for him
12316,45461035,2023-03-03,Happy Ending
12317,45460267,2023-06-17,Alternate Universe - Canon Divergence
12318,45460267,2023-06-17,Organized Crime
12319,45460267,2023-06-17,Human Trafficking
12320,45460267,2023-06-17,Black Markets
12321,45460267,2023-06-17,Implied/Referenced Child Abuse
12322,45460267,2023-06-17,Blood and Violence
12323,45460267,2023-06-17,Emotional/Psychological Abuse
12324,45460267,2023-06-17,Implied/Referenced Sexual Assault
12325,45460267,2023-06-17,Torture
12326,45460267,2023-06-17,Suicide
12327,45460267,2023-06-17,Mental Health Issues
12328,45460267,2023-06-17,Lockwood is fucked up
12329,45460267,2023-06-17,Quill is fucked up
12330,45460267,2023-06-17,Lucy is fucked up
12331,45460267,2023-06-17,George is largely fine actually
12332,45460267,2023-06-17,Just kidding.
12333,45460267,2023-06-17,Bobby Vernon is an angel
12334,45460267,2023-06-17,Original Character(s)
12335,45457660,2023-03-03,First Kiss
12336,45457342,2023-03-03,No Book Spoilers
12337,45457342,2023-03-03,Pining
12338,45457342,2023-03-03,Hurt/Comfort
12339,45457342,2023-03-03,Angst
12340,45457342,2023-03-03,Sleepy Cuddles
12341,45457342,2023-03-03,First Kiss
12342,45457342,2023-03-03,Feelings Realization
12343,45457342,2023-03-03,Touch-Starved
12344,45457342,2023-03-03,Anthony Lockwood Needs a Hug
12345,45457342,2023-03-03,He gets several
12346,45457342,2023-03-03,Crying
12347,45457342,2023-03-03,the biscuit rule
12348,45457342,2023-03-03,Cheek Kisses
12349,45457342,2023-03-03,Holding Hands
12350,45457342,2023-03-03,OT3
12351,45433495,2023-03-30,rockstar!au
12352,45433495,2023-03-30,postbreakup!au
12353,45433495,2023-03-30,Heartbreak
12354,45433495,2023-03-30,Angst
12355,45433495,2023-03-30,Healing
12356,45433495,2023-03-30,modern!AU
12357,45450130,2023-03-03,PSA: You do not need to know ANYTHING about Bridgerton to read this fic
12358,45450130,2023-03-03,it isnt actually a proper crossover
12359,45450130,2023-03-03,i just needed a character to act as an agent for locklyle getting together
12360,45450130,2023-03-03,and Kate Sharma fit the bill so I went with her instead of an OC
12361,45450130,2023-03-03,Locklyle giving Holmesbury Vibes
12362,45450130,2023-03-03,Dancing
12363,45450130,2023-03-03,First Kiss
12364,45450130,2023-03-03,Fluff and pining
12365,45450130,2023-03-03,so much pining
12366,45450130,2023-03-03,and so much obliviousness
12367,45450130,2023-03-03,this fic is just an excuse to shove in as many british book references as i can find
12368,45446524,2023-03-03,no actual relationship yet
12369,45446524,2023-03-03,lucy and lockwood don't even really interact in this one
12370,45446524,2023-03-03,she's unconscious and he just kind of stares at her
12371,45446524,2023-03-03,Holly Munro POV
12372,45446524,2023-03-03,brief mentions of Holly Munro's girlfriend
12373,45446524,2023-03-03,injured lucy
12374,45446524,2023-03-03,Independent Contractor Lucy
12375,45446524,2023-03-03,Post Book 3
12376,45446524,2023-03-03,Post Hollow Boy
12377,45446524,2023-03-03,Hospital
12378,45446524,2023-03-03,Hurt!Lucy
12379,45446524,2023-03-03,anxious lockwood
12380,45446524,2023-03-03,Angst
12381,45446524,2023-03-03,Passive Suicidal Ideation
12382,45438514,2023-03-03,no actual relationship yet
12383,45438514,2023-03-03,lucy and lockwood don't even really interact at all in this one
12384,45438514,2023-03-03,she's unconscious and he just kind of stares at her
12385,45438514,2023-03-03,Holly Munro POV
12386,45438514,2023-03-03,brief mention's of Holly Munro's girlfriend
12387,45438514,2023-03-03,injured lucy
12388,45438514,2023-03-03,Independent Contractor Lucy
12389,45438514,2023-03-03,Post Book 3
12390,45438514,2023-03-03,Post Hollow Boy
12391,45438514,2023-03-03,Hospital
12392,45438514,2023-03-03,Hurt!Lucy
12393,45438514,2023-03-03,anxious lockwood
12394,45438514,2023-03-03,Angst
12395,45438514,2023-03-03,Passive Suicidal Ideation
12396,45447781,2023-03-02,Pregnancy Scares
12397,45447781,2023-03-02,Idiots in Love
12398,45447781,2023-03-02,Friends With Benefits
12399,45447781,2023-03-02,Sarcasm
12400,45447781,2023-03-02,Angst
12401,45447781,2023-03-02,Fluff and Angst
12402,45447781,2023-03-02,Emotional Hurt/Comfort
12403,45447781,2023-03-02,Jealousy
12404,45447781,2023-03-02,Lockwood’s gray hoodie
12405,45453571,2023-03-02,Fluff
12406,45453571,2023-03-02,falling asleep together
12407,45453571,2023-03-02,Slow Burn
12408,45453571,2023-03-02,Budding Love
12409,45453571,2023-03-02,they are both done BAD
12410,45453571,2023-03-02,george ships it icl
12411,45453571,2023-03-02,physical touch
12412,45452593,2023-03-02,lockwood's pov
12413,45452593,2023-03-02,Book 3: The Hollow Boy
12414,45452593,2023-03-02,The cafe talk mentioned in the Creeping Shadow
12415,45452593,2023-03-02,The park talk is there as well!
12416,45452593,2023-03-02,Angst
12417,45452593,2023-03-02,please stay
12418,45452593,2023-03-02,Lucy talks about leaving and Lockwood is in the trenches
12419,45452593,2023-03-02,POV Anthony Lockwood
12420,45452593,2023-03-02,35 Portland Row | Lockwood & Co. Headquarters
12421,45452533,2023-03-02,Modern AU
12422,45452533,2023-03-02,Locklyle
12423,45452533,2023-03-02,locklyle demi
12424,45452533,2023-03-02,Alternate Universe - College/University
12425,45452533,2023-03-02,Terrible with tags
12426,45452533,2023-03-02,maybe a sequel
12427,45443701,2023-03-02,Jessica centric
12428,45443701,2023-03-02,Jessica Dies
12429,45443701,2023-03-02,Sibling Love
12430,45443701,2023-03-02,Ghibli Vibes
12431,45443701,2023-03-02,Does that make sense?
12432,45443701,2023-03-02,My First Work in This Fandom
12433,45443701,2023-03-02,This happens before she dies
12434,45436432,2023-03-02,POV Lucy Carlyle
12435,45436432,2023-03-02,POV Anthony Lockwood
12436,45436432,2023-03-02,OTP Feels
12437,45436432,2023-03-02,Shipping
12438,45436432,2023-03-02,I Will Go Down With This Ship
12439,45436432,2023-03-02,I Ship It
12440,45436432,2023-03-02,Twisted and Fluffy Feelings
12441,45436432,2023-03-02,Lime
12442,45436432,2023-03-02,Lemon
12443,45433192,2023-03-02,Angst with a Happy Ending
12444,45433192,2023-03-02,Hurt/Comfort
12445,45433192,2023-03-02,George Cubbins | George Karim Needs a Hug
12446,45433192,2023-03-02,Book 2: The Whispering Skull
12447,45433192,2023-03-02,Post-Book 2: The Whispering Skull
12448,45433192,2023-03-02,Self-Esteem Issues
12449,45433192,2023-03-02,Guilt
12450,45433192,2023-03-02,Food as a Metaphor for Love
12451,45433192,2023-03-02,Hurt George Cubbins | George Karim
12452,45416176,2023-06-01,Alternate Universe - Steampunk
12453,45416176,2023-06-01,Alternate Universe - Magic
12454,45416176,2023-06-01,Gender Disguise
12455,45416176,2023-06-01,Safe for Pandas
12456,45416176,2023-06-01,Other Additional Tags to Be Added
12457,45416176,2023-06-01,Bisexual Anthony Lockwood
12458,45416176,2023-06-01,cactus club
12459,45416176,2023-06-01,Overuse of italics
12460,45416176,2023-06-01,idiots in love (eventually)
12461,45416176,2023-06-01,Gay Quill Kipps
12462,45416176,2023-06-01,Slow Burn
12463,45416176,2023-06-01,author knows nothing about swords
12464,45416176,2023-06-01,Flirting with sharp objects
12465,45416176,2023-06-01,Awkward Boners
12466,45416176,2023-06-01,Miscommunication
12467,45416176,2023-06-01,Author promises a happy ending
12468,45416176,2023-06-01,First Kiss
12469,45416176,2023-06-01,Sharing a Bed
12470,45416176,2023-06-01,Marriage of Convenience
12471,45416176,2023-06-01,Lucy has a lot of trauma
12472,45430072,2023-03-18,Angst and Hurt/Comfort
12473,45430072,2023-03-18,post book 3 Hollow Boy
12474,45430072,2023-03-18,Rare Pairings
12475,45430072,2023-03-18,How about a coffee?
12476,45430072,2023-03-18,Enemies to Friends to Lovers
12477,45430072,2023-03-18,Possibly Unrequited Love
12478,45412678,2023-03-13,Anthony Lockwood Needs a Hug
12479,45412678,2023-03-13,Lockwood Is Depressed
12480,45412678,2023-03-13,Sharing a Bed
12481,45412678,2023-03-13,Fluff and Hurt/Comfort
12482,45412678,2023-03-13,Fluff
12483,45412678,2023-03-13,References to Depression
12484,45412678,2023-03-13,Depression
12485,45412678,2023-03-13,Post-Canon
12486,45412678,2023-03-13,5+1 Things
12487,45412678,2023-03-13,lockwood plays piano
12488,45412678,2023-03-13,lucy is clumsy
12489,45412678,2023-03-13,Cuddling
12490,45412678,2023-03-13,Safe for Pandas
12491,45412678,2023-03-13,Depressed Anthony Lockwood
12492,45412678,2023-03-13,american does not try to write in british english
12493,45412678,2023-03-13,not british english
12494,45412678,2023-03-13,Mentioned Flo Bones
12495,45412678,2023-03-13,Mentioned Flo Bones/George Cubbins|George Karim
12496,45413728,2023-03-11,Medieval AU
12497,45413728,2023-03-11,Knight/Lord - Freeform
12498,45413728,2023-03-11,High Fantasy AU
12499,45413728,2023-03-11,Undying Devotion
12500,45413728,2023-03-11,poor communication
12501,45413728,2023-03-11,physical touch as love language
12502,45413728,2023-03-11,GnC!Lucy
12503,45413728,2023-03-11,Butch!Lucy
12504,45413728,2023-03-11,Queer!Locklyle
12505,45413728,2023-03-11,Mild descriptions of dysphoria
12506,45413728,2023-03-11,Knight in Shining Armor Lucy
12507,45413728,2023-03-11,Silly Lord Lockwood
12508,45413728,2023-03-11,Eccentric Scholar George
12509,45413728,2023-03-11,The Goddess Herself Holly Munro
12510,45413728,2023-03-11,Queen of England Peneleope Fittes
12511,45413728,2023-03-11,The Skull as a Demonically-Possessed Horse
12512,45413728,2023-03-11,warfare
12513,45413728,2023-03-11,Graphic Violence
12514,45413728,2023-03-11,Slow Burn
12515,45413728,2023-03-11,eventual soft smut
12516,45413728,2023-03-11,Angsty Intimacy
12517,45413728,2023-03-11,Lockwood in Peril
12518,45413728,2023-03-11,Trauma Bonding
12519,45413728,2023-03-11,Ghosts still exist but with slightly different mechanics
12520,45410845,2023-03-10,Alternate Universe
12521,45410845,2023-03-10,Alternate Universe - Spies & Secret Agents
12522,45410845,2023-03-10,one sided enemies
12523,45410845,2023-03-10,Enemies to Lovers
12524,45410845,2023-03-10,secret agent Lucy Carlyle
12525,45410845,2023-03-10,Oblivious Anthony Lockwood
12526,45410845,2023-03-10,undercover agent Lucy Carlyle
12527,45410845,2023-03-10,Safe for Pandas
12528,45410845,2023-03-10,cactus club
12529,45426244,2023-03-06,Alternate Universe - Soulmates
12530,45426244,2023-03-06,Soulmates
12531,45426244,2023-03-06,soulmates can't lie to each other
12532,45426244,2023-03-06,Humor
12533,45426244,2023-03-06,Attempt at Humor
12534,45426244,2023-03-06,POV Lucy Carlyle
12535,45426244,2023-03-06,POV George Karim
12536,45426244,2023-03-06,POV Anthony Lockwood
12537,45426244,2023-03-06,Locklyle
12538,45426244,2023-03-06,moodboard
12539,45431953,2023-03-04,Smut
12540,45431953,2023-03-04,Not Safe for Pandas
12541,45431953,2023-03-04,Angst
12542,45431953,2023-03-04,Fluff
12543,45431953,2023-03-04,Poor broken table
12544,45431953,2023-03-04,George is going to be Traumatized
12545,45431953,2023-03-04,Masturbation
12546,45431953,2023-03-04,Angry Sex
12547,45431953,2023-03-04,Oral Sex
12548,45431953,2023-03-04,Poor Thinking Cloth
12549,45409813,2023-03-02,Idiots in Love
12550,45409813,2023-03-02,Eventual Smut
12551,45409813,2023-03-02,locklyle FTW.
12552,45409813,2023-03-02,Angst
12553,45409813,2023-03-02,Fluff
12554,45409813,2023-03-02,Smut
12555,45409813,2023-03-02,in that order
12556,45409813,2023-03-02,Lockwood’s gray hoodie
12557,45409813,2023-03-02,Seriously that hoodie is basically a separate character now
12558,45409813,2023-03-02,American Writing British Fiction
12559,45409813,2023-03-02,First Time
12560,45409813,2023-03-02,Loss of Virginity
12561,45429940,2023-03-01,Locklyle
12562,45429940,2023-03-01,Angst
12563,45429940,2023-03-01,Hurt/Comfort
12564,45429940,2023-03-01,let george say fuck
12565,45429940,2023-03-01,emotionally stunted anthony lockwood
12566,45429940,2023-03-01,Pining
12567,45429940,2023-03-01,like the pining is so severe i cannot overemphasize this
12568,45429940,2023-03-01,Panic Attack
12569,45429940,2023-03-01,Anthony Lockwood Needs a Hug
12570,45429940,2023-03-01,lucy carlyle also needs a hug
12571,45429940,2023-03-01,She gets several
12572,45429940,2023-03-01,One-Shot
12573,45429940,2023-03-01,Sharing a Bed
12574,45429940,2023-03-01,post-Season 1
12575,45429529,2023-03-01,Lockwood is naughty
12576,45429529,2023-03-01,and embarassed
12577,45429529,2023-03-01,and our all time classic: Lockwood is confused
12578,45429529,2023-03-01,coupled with a healthy dose of masturbation
12579,45428755,2023-03-01,minor hurt/comfort
12580,45428755,2023-03-01,Friendship
12581,45428755,2023-03-01,set after season 1
12582,45428755,2023-03-01,lucy is having a Bad Time
12583,45428755,2023-03-01,Lockwood and George are sweethearts
12584,45428755,2023-03-01,period fic 2 electric boogaloo
12585,45427066,2023-03-01,Multiple Pov
12586,45427066,2023-03-01,potentially the end of the world
12587,45427066,2023-03-01,post-TEG
12588,45427066,2023-03-01,Post-Canon
12589,45427066,2023-03-01,somewhat a mix of TV and books
12590,45427066,2023-03-01,i dont know what this is im doing my best
12591,45427066,2023-03-01,Eventual Smut
12592,45427066,2023-03-01,Eventual Fluff
12593,45427066,2023-03-01,somewhat magical vibes
12594,45427066,2023-03-01,playing into the aftereffects of what fittes did
12595,45427066,2023-03-01,do not read if you have not read the books spoilers present
12596,45427066,2023-03-01,i warned you
12597,45427066,2023-03-01,this is my first fanfic in 10 years pls be gentle
12598,45427066,2023-03-01,My First Fanfic
12599,45422758,2023-03-01,Oneshot
12600,45422758,2023-03-01,Locklyle
12601,45422758,2023-03-01,Spoof
12602,45422758,2023-03-01,all for laughs
12603,45422758,2023-03-01,Anthony Lockwood is a goof
12604,45422758,2023-03-01,Fluff
12605,45422758,2023-03-01,Team Bonding
12606,45422758,2023-03-01,35 Portland Row | Lockwood & Co. Headquarters
12607,45422758,2023-03-01,Lockwood & Co
12608,45422758,2023-03-01,No Spoilers
12609,45417862,2023-03-01,Mixture of Book and TV Canon
12610,45417862,2023-03-01,Alternate Universe - Canon Divergence
12611,45417862,2023-03-01,Hard of Hearing Lucy Carlyle
12612,45417862,2023-03-01,tags will be updated as we go
12613,45417862,2023-03-01,first fic
12614,45417862,2023-03-01,Romance
12615,45417862,2023-03-01,Graphic Description of Corpses
12616,45417862,2023-03-01,Graphic Description of Injury
12617,45417862,2023-03-01,American Pretending to be British
12618,45417862,2023-03-01,slight gore
12619,45412558,2023-03-01,Book Spoilers
12620,45412558,2023-03-01,a mishmash of book and tv canon
12621,45412558,2023-03-01,Fluff
12622,45412558,2023-03-01,Accents
12623,45412558,2023-03-01,Hurt/Comfort
12624,45412558,2023-03-01,First Kiss
12625,45412558,2023-03-01,Literal Sleeping Together
12626,45412558,2023-03-01,5+1 Things
12627,45412558,2023-03-01,Impressions
12628,45412558,2023-03-01,Disguise
12629,45412558,2023-03-01,Mild Angst
12630,45409504,2023-03-01,Birthdays
12631,45409504,2023-03-01,lucy's first bday away from home
12632,45409504,2023-03-01,donuts!!
12633,45409504,2023-03-01,Podfic
12634,45409504,2023-03-01,Podfic Length: 0-10 Minutes
12635,45406873,2023-02-28,Domestic Fluff
12636,45406873,2023-02-28,Fluff
12637,45406873,2023-02-28,Hurt/Comfort
12638,45406873,2023-02-28,Making tea is a love language
12639,45406873,2023-02-28,Dorks in Love
12640,45406873,2023-02-28,not together but sort of together
12641,45406873,2023-02-28,Conversations
12642,45406873,2023-02-28,nothing actually happens
12643,45403954,2023-02-28,Character Study
12644,45403954,2023-02-28,Angst
12645,45403954,2023-02-28,Nightmares
12646,45403954,2023-02-28,Anthony Lockwood: Poster Child For Abandonment Issues
12647,45403954,2023-02-28,Book Spoilers
12648,45399484,2023-02-28,Fluff
12649,45399484,2023-02-28,Sharing a Bed
12650,45399484,2023-02-28,sharing hoodies
12651,45399484,2023-02-28,Late Night Conversations
12652,45399484,2023-02-28,Non-Sexual Intimacy
12653,45399484,2023-02-28,Literal Sleeping Together
12654,45399484,2023-02-28,They Made Me Really Soft
12655,45397642,2023-02-28,Spoilers
12656,45397642,2023-02-28,Slightly - Freeform
12657,45397642,2023-02-28,for Hollow Boy and The Empty Grave
12658,45397642,2023-02-28,barely
12659,45397642,2023-02-28,Best Friends to Lovers
12660,45397642,2023-02-28,Relationship Development
12661,45397642,2023-02-28,Fluff
12662,45397642,2023-02-28,Fluffy as shit
12663,45397642,2023-02-28,Touching
12664,45397642,2023-02-28,not smut
12665,45397642,2023-02-28,mild allusions
12666,45397642,2023-02-28,Anthony Lockwood is Bad at Feelings
12667,45397642,2023-02-28,No Beta
12668,45397642,2023-02-28,Some angst
12669,45397642,2023-02-28,survey says the love language is touch
12670,45391930,2023-02-28,Deleted Scenes
12671,45391930,2023-02-28,Awkward
12672,45391930,2023-02-28,Towel Scene
12673,45391930,2023-02-28,god why did they took it away from us?!
12674,45391930,2023-02-28,maybe smutt? probably not tho
12675,45389224,2023-02-28,Locklyle
12676,45389224,2023-02-28,Touch-Starved
12677,45389224,2023-02-28,Healing
12678,45389224,2023-02-28,Wounds
12679,45389224,2023-02-28,Pre-Relationship
12680,45389224,2023-02-28,Pining
12681,45389224,2023-02-28,Fluff
12682,45388645,2023-02-28,Fluff
12683,45388645,2023-02-28,Lockwood doesnt know how to communicate
12684,45388645,2023-02-28,lockwood proposes
12685,45388645,2023-02-28,george is just enjoying watching lockwood and lucy dig their own graves
12686,45388645,2023-02-28,Established Relationship
12687,45388645,2023-02-28,Inspired by Tumblr
12688,45385342,2023-02-28,Alternate Universe - Canon Divergence
12689,45385342,2023-02-28,Set during the Hollow Boy
12690,45385342,2023-02-28,Book 3: The Hollow Boy
12691,45385342,2023-02-28,Lockwood worries about Lucy
12692,45385342,2023-02-28,like a lot
12693,45385342,2023-02-28,and then they have sex
12694,45385342,2023-02-28,that's more or less it
12695,45385342,2023-02-28,oh no they have to share a bedroom for safety reasons?
12696,45385342,2023-02-28,there are no safety reasons
12697,45385342,2023-02-28,lockwood just doesn't want to let her out of his sight
12698,45385342,2023-02-28,relatively straightforward sec scene
12699,45385342,2023-02-28,but not particularly sexy
12700,45385342,2023-02-28,First Time
12701,45385342,2023-02-28,past Norrie White/Lucy Carlyle
12702,45361381,2023-05-25,Author Takes Massive Liberties With The Powers Of Type 3 Ghosts And Apologises to Book Fans
12703,45361381,2023-05-25,Time Travel
12704,45361381,2023-05-25,Canon-Typical Violence
12705,45361381,2023-05-25,time is wibbly wobbly
12706,45361381,2023-05-25,Lockwood (and Co) Need A Hug
12707,45361381,2023-05-25,Getting Together
12708,45361381,2023-05-25,Quasi-Rewrite
12709,45361381,2023-05-25,Bisexual Lucy Carlyle
12710,45361381,2023-05-25,BAMF Lucy Carlyle
12711,45361381,2023-05-25,Mutual Pining
12712,45361381,2023-05-25,Requited Unrequited Love
12713,45361381,2023-05-25,Sexual Tension
12714,45361381,2023-05-25,Lockwood is Confused
12715,45361381,2023-05-25,The Skull is a Little Shit (Lockwood & Co.)
12716,45361381,2023-05-25,They're Saving the World I Think They're Allowed To Swear Joe
12717,45376639,2023-04-29,Hurt/Comfort
12718,45376639,2023-04-29,Emotional Hurt/Comfort
12719,45376639,2023-04-29,Mild Smut
12720,45376639,2023-04-29,Eventual Romance
12721,45376639,2023-04-29,Eventual Happy Ending
12722,45376639,2023-04-29,Pre Developing Cot3
12723,45376639,2023-04-29,Pre-Relationship
12724,45376639,2023-04-29,Not Canon Compliant
12725,45376639,2023-04-29,George Cubbins | George Karim Deserves Nice Things
12726,45376639,2023-04-29,George Cubbins | George Karim Needs a Hug
12727,45376639,2023-04-29,Quill Kipps Is Good
12728,45376639,2023-04-29,Protective Quill Kipps
12729,45376639,2023-04-29,Light BDSM
12730,45376639,2023-04-29,extremely light
12731,45376639,2023-04-29,Rivals With Benefits
12732,45376639,2023-04-29,Pining
12733,45376639,2023-04-29,Casual Sex
12734,45376639,2023-04-29,Alternate Universe - Pre-Canon
12735,45376639,2023-04-29,Alternate Universe - Canon Divergence
12736,45376639,2023-04-29,There Was Only One DEPRAC Van
12737,45376639,2023-04-29,Stolen Moments
12738,45376639,2023-04-29,denial is a river in egypt
12739,45376639,2023-04-29,Getting Together
12740,45376639,2023-04-29,Getting Back Together
12741,45376639,2023-04-29,Drama
12742,45376639,2023-04-29,Canon Typical Everything
12743,45376639,2023-04-29,Implied Sexual Content
12744,45376639,2023-04-29,Eventual Cot3
12745,45376639,2023-04-29,Timeline What Timelline
12746,45376639,2023-04-29,Vaginal Fingering
12747,45376639,2023-04-29,Making Out
12748,45376639,2023-04-29,Masturbation in Shower
12749,45376639,2023-04-29,Other Additional Tags to Be Added
12750,45376639,2023-04-29,Implied/Referenced Suicide
12751,45376639,2023-04-29,Failed Suicide Attempt
12752,45376639,2023-04-29,Lockwood Goes Through IT
12753,45376639,2023-04-29,Author regrets nothing
12754,45376639,2023-04-29,Flo Is A Worrier
12755,45359485,2023-06-11,Locklye if you squint
12756,45359485,2023-06-11,Café
12757,45359485,2023-06-11,Female Friendship
12758,45359485,2023-06-11,girl talk
12759,45359485,2023-06-11,Eventual Smut
12760,45359485,2023-06-11,Smut
12761,45359485,2023-06-11,sex happens later on
12762,45359485,2023-06-11,NSFW
12763,45359485,2023-06-11,NSFP
12764,45381133,2023-03-11,Romantic Fluff
12765,45381133,2023-03-11,Fluff
12766,45381133,2023-03-11,Hurt
12767,45381133,2023-03-11,Injury
12768,45381133,2023-03-11,Angst
12769,45363172,2023-03-05,First Kiss
12770,45363172,2023-03-05,Soulmates
12771,45363172,2023-03-05,Love Confessions
12772,45363172,2023-03-05,Alternate Universe - Canon Divergence
12773,45363172,2023-03-05,cactus club
12774,45363172,2023-03-05,First Time
12775,45363172,2023-03-05,Awkward First Times
12776,45363172,2023-03-05,Loss of Virginity
12777,45363172,2023-03-05,Not Safe for Pandas
12778,45364228,2023-02-28,Idiots in Love
12779,45364228,2023-02-28,Locklyle
12780,45364228,2023-02-28,Dating
12781,45364228,2023-02-28,honeymoon phase
12782,45364228,2023-02-28,Mutual Masturbation
12783,45364228,2023-02-28,Snogging
12784,45364228,2023-02-28,George and Flo are dating too
12785,45364228,2023-02-28,but they’re only mentioned - Freeform
12786,45364228,2023-02-28,Fluff and Smut
12787,45364228,2023-02-28,Fluff
12788,45364228,2023-02-28,Smut
12789,45381625,2023-02-27,Found Family
12790,45381625,2023-02-27,Polyamory
12791,45381625,2023-02-27,Fluff and Angst
12792,45381625,2023-02-27,Domestic Fluff
12793,45381625,2023-02-27,Hurt/Comfort
12794,45381625,2023-02-27,OT3
12795,45380464,2023-02-27,Hurt/Comfort
12796,45380464,2023-02-27,Hurt Anthony Lockwood
12797,45380464,2023-02-27,Minor Lucy Carlyle/Anthony Lockwood
12798,45380464,2023-02-27,I made it Gen because it’s not explicit
12799,45380464,2023-02-27,Suicidal Thoughts
12800,45380464,2023-02-27,but it’s because of a Solitary
12801,45380464,2023-02-27,Anthony Lockwood Needs a Hug
12802,45380464,2023-02-27,Lucy Carlyle needs a hug
12803,45380464,2023-02-27,More focused on the books
12804,45380464,2023-02-27,No Spoilers
12805,45377092,2023-02-27,Canon Compliant
12806,45377092,2023-02-27,Birthday Fluff
12807,45377092,2023-02-27,they deserve 24 hours without trouble
12808,45377092,2023-02-27,and lockwood finally gets to say fuck
12809,45377092,2023-02-27,honestly there's barely any angst
12810,45377092,2023-02-27,It's mostly
12811,45377092,2023-02-27,Tooth-Rotting Fluff
12812,45377212,2023-02-27,Slice of Life
12813,45377212,2023-02-27,Post-Season/Series 01
12814,45377212,2023-02-27,Slow Build
12815,45377212,2023-02-27,Sharing a Bed
12816,45377212,2023-02-27,There was only one bed (sort of)
12817,45377212,2023-02-27,Sleeping Together
12818,45377212,2023-02-27,Trauma
12819,45377212,2023-02-27,Blood and Injury
12820,45377212,2023-02-27,Found Family
12821,45377212,2023-02-27,Angst
12822,45377212,2023-02-27,brief Lucy/others
12823,45377212,2023-02-27,Grief/Mourning
12824,45377212,2023-02-27,Parental Trauma
12825,45377212,2023-02-27,Run-On Sentences
12826,45377212,2023-02-27,biscuits - Freeform
12827,45377212,2023-02-27,Tea
12828,45377212,2023-02-27,Rain
12829,45377212,2023-02-27,Property Damage
12830,45377212,2023-02-27,lockwood mopes to the smiths i will not take concrit on that it's just a fact
12831,45377212,2023-02-27,soft teenage idiots
12832,45369550,2023-02-27,Locklyle
12833,45369550,2023-02-27,Angst
12834,45369550,2023-02-27,Hospital
12835,45369550,2023-02-27,the hollow boy spoilers
12836,45369550,2023-02-27,Lockwood and Co.
12837,45367795,2023-02-27,5+1 Things
12838,45367795,2023-02-27,POV Anthony Lockwood
12839,45367795,2023-02-27,Simp Anthony Lockwood
12840,45367795,2023-02-27,he is so in love
12841,45367795,2023-02-27,like to the point of being a massive loser
12842,45367795,2023-02-27,Spoilers for TV Series
12843,45367795,2023-02-27,Mentions of Violence
12844,45367795,2023-02-27,mentions of suicidal thoughts but it's anthony and very minor
12845,45367795,2023-02-27,Anthony Lockwood Needs a Hug
12846,45367795,2023-02-27,Possessive Anthony Lockwood
12847,45367795,2023-02-27,but it's very lowkey and not in a controlling way
12848,45367795,2023-02-27,anthony lockwood is sleep deprived
12849,45367795,2023-02-27,Angst
12850,45367795,2023-02-27,Fluff
12851,45367795,2023-02-27,Fluff and Angst
12852,45365311,2023-02-27,Alternate Universe - Canon Divergence
12853,45365311,2023-02-27,Set during the Hollow Boy
12854,45365311,2023-02-27,Book 3: The Hollow Boy
12855,45365311,2023-02-27,Lockwood worries about Lucy
12856,45365311,2023-02-27,like a lot
12857,45365311,2023-02-27,and then they have sex
12858,45365311,2023-02-27,that's more or less it
12859,45365311,2023-02-27,oh no they have to share a bedroom for safety reasons?
12860,45365311,2023-02-27,there are no safety reasons lockwood just doesn't want to let her out of his sight
12861,45365311,2023-02-27,relatively straightforward sex scene
12862,45365311,2023-02-27,but not particularly sexy
12863,45365311,2023-02-27,First Time
12864,45365311,2023-02-27,past Norrie White/Lucy Carlyle
12865,45365149,2023-02-27,Sharing a Bed
12866,45365149,2023-02-27,Platonic Cuddling
